policy_id,title,department,category,security_domain,classification,risk_level,owner,effective_date,review_date,word_count,char_count,sha256,filepath,keywords
OPS-BCP-011,Enterprise Continuity Policy,Operations,Business_Continuity,Business Continuity,Internal,Critical,Business Continuity Team,2026-04-20,2027-04-20,253,2740,d018f7d24818ddaf218a009abc75998a4cfabaf3fe4bb47b1a113bd112840d2c,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Business_Continuity\OPS-BCP-011.txt,"business resilience, continuity, disaster recovery, operations, recovery"
OPS-BCP-012,Continuity Management Standard,Operations,Business_Continuity,Business Continuity,Internal,Critical,Business Continuity Team,2026-06-06,2027-06-06,249,2758,dde2d2269b87f40e28a9b50e45683457e8e9bbc18aa2d257c93870433a39ea2f,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Business_Continuity\OPS-BCP-012.txt,"business resilience, continuity, disaster recovery, operations, recovery"
OPS-BCP-013,Continuity Management Standard,Operations,Business_Continuity,Business Continuity,Internal,Critical,Business Continuity Team,2026-02-15,2027-02-15,251,2751,b0ede3e4f0753ec823ab3f2130cb154b3f233c584e06abbef19325c15964bf34,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Business_Continuity\OPS-BCP-013.txt,"business resilience, continuity, disaster recovery, operations, recovery"
OPS-BCP-014,Operational Continuity Policy,Operations,Business_Continuity,Business Continuity,Internal,Critical,Business Continuity Team,2026-06-30,2027-06-30,250,2717,9c99a7285b5113eba771d758e58ee77cf56327057cadfd1f8e3907ee59340afa,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Business_Continuity\OPS-BCP-014.txt,"business resilience, continuity, disaster recovery, operations, recovery"
OPS-BCP-015,Business Recovery Framework,Operations,Business_Continuity,Business Continuity,Internal,Critical,Business Continuity Team,2026-02-24,2027-02-24,251,2733,04cf937195eb35e67c675cc88b0d089857fce8656dde51dfd4b488639c5ebbd0,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Business_Continuity\OPS-BCP-015.txt,"business resilience, continuity, disaster recovery, operations, recovery"
OPS-BCP-016,Enterprise Continuity Policy,Operations,Business_Continuity,Business Continuity,Internal,Critical,Business Continuity Team,2026-04-10,2027-04-10,255,2760,b3a5492e96356d794ada86e938f3674bd5aafd827e6eb0447d8ab40269368100,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Business_Continuity\OPS-BCP-016.txt,"business resilience, continuity, disaster recovery, operations, recovery"
OPS-BCP-017,Continuity Management Standard,Operations,Business_Continuity,Business Continuity,Internal,Critical,Business Continuity Team,2026-01-17,2027-01-17,250,2740,03e220565341dd12a938726ad050a89a0ace6af6f12e5db2ba09d969e56bdc21,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Business_Continuity\OPS-BCP-017.txt,"business resilience, continuity, disaster recovery, operations, recovery"
OPS-BCP-018,Business Recovery Framework,Operations,Business_Continuity,Business Continuity,Internal,Critical,Business Continuity Team,2026-04-13,2027-04-13,254,2762,72980b78bb8d87325c621cc6e7106f1d282fe75d69f49aecb6fa6ff49ac4c4e0,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Business_Continuity\OPS-BCP-018.txt,"business resilience, continuity, disaster recovery, operations, recovery"
OPS-BCP-019,Business Continuity Policy,Operations,Business_Continuity,Business Continuity,Internal,Critical,Business Continuity Team,2026-04-23,2027-04-23,252,2745,0819a276f05e0041e97cdd1c034d2d37fb4c05816c2e22bf7d582d9e2fe458bc,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Business_Continuity\OPS-BCP-019.txt,"business resilience, continuity, disaster recovery, operations, recovery"
OPS-BCP-020,Business Resilience Policy,Operations,Business_Continuity,Business Continuity,Internal,Critical,Business Continuity Team,2026-06-07,2027-06-07,249,2714,fd950ddf15b9b99af35b1d2264c58e089ab72bb47710466457e978eabac0e5d4,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Business_Continuity\OPS-BCP-020.txt,"business resilience, continuity, disaster recovery, operations, recovery"
OPS-BCP-021,Operational Continuity Policy,Operations,Business_Continuity,Business Continuity,Internal,Critical,Business Continuity Team,2026-03-12,2027-03-12,253,2743,cde074463aa9cfed19927f81a792088468227707dd451a6e2399b1a54764aa18,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Business_Continuity\OPS-BCP-021.txt,"business resilience, continuity, disaster recovery, operations, recovery"
OPS-BCP-022,Business Continuity Policy,Operations,Business_Continuity,Business Continuity,Internal,Critical,Business Continuity Team,2026-06-30,2027-06-30,249,2727,382f3337167c8d3049dce51bea73419e119c8f8df9cdc81437cc2b5b0057a3dd,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Business_Continuity\OPS-BCP-022.txt,"business resilience, continuity, disaster recovery, operations, recovery"
OPS-BCP-023,Business Resilience Policy,Operations,Business_Continuity,Business Continuity,Internal,Critical,Business Continuity Team,2026-03-12,2027-03-12,250,2732,b1e5d71399432b1c331237f86677d102ed17ee85ccff6317f0c029c6a3ba0cdf,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Business_Continuity\OPS-BCP-023.txt,"business resilience, continuity, disaster recovery, operations, recovery"
OPS-BCP-024,Operational Continuity Policy,Operations,Business_Continuity,Business Continuity,Internal,Critical,Business Continuity Team,2026-02-14,2027-02-14,249,2731,8da010504a17a7cc609d2244ce405ad68ad549848f033df6a6272c4644599572,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Business_Continuity\OPS-BCP-024.txt,"business resilience, continuity, disaster recovery, operations, recovery"
OPS-BCP-025,Business Continuity Policy,Operations,Business_Continuity,Business Continuity,Internal,Critical,Business Continuity Team,2026-03-29,2027-03-29,250,2719,cc74025848b25d5233ddfd478bfdacff3cc74b6b47b2079a04757ce73d81dfde,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Business_Continuity\OPS-BCP-025.txt,"business resilience, continuity, disaster recovery, operations, recovery"
OPS-CHG-001,Change Approval Policy,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-01-25,2027-01-25,245,2691,38b2d0dc05a10bd458fea478c4ed2a9080ea21d3e548a5fde893e4f506223ad0,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-001.txt,"CAB, change, deployment, operations"
OPS-CHG-002,Enterprise Change Governance,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-06-11,2027-06-11,246,2682,08cc1a30bd576a65f39450915dc1c990e0fa0d5a0f487ff7e34c2ba5eaf3ca63,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-002.txt,"CAB, change, deployment, operations"
OPS-CHG-003,Change Management Policy,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-04-03,2027-04-03,246,2664,dd4743f44de4bdf3cbe0d2c2255ee0545aa621ac9b5cc8f8d95d50e705071aed,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-003.txt,"CAB, change, deployment, operations"
OPS-CHG-004,Change Control Standard,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-02-12,2027-02-12,246,2660,57f953c3f949a1cbcfb7549d3747df49c4365dfde7eddf0cc49bcbac1ae658f8,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-004.txt,"CAB, change, deployment, operations"
OPS-CHG-005,Enterprise Change Governance,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-05-29,2027-05-29,245,2673,aa5b057d7fc7c141f5fd7ecceeca79fe5bc53ae85395b53c90d077e61a3c2d5e,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-005.txt,"CAB, change, deployment, operations"
OPS-CHG-006,Change Management Policy,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-05-08,2027-05-08,245,2692,f125782bd22b55cf04d56bb2b4d818ae0b139937ae8965288df434838af2c820,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-006.txt,"CAB, change, deployment, operations"
OPS-CHG-007,Operational Change Policy,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-06-15,2027-06-15,245,2684,f369e5691680aa7aeeb56baef4e693ee7b39d932207656cde5dcf58a2ccbcc15,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-007.txt,"CAB, change, deployment, operations"
OPS-CHG-008,Enterprise Change Governance,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-05-23,2027-05-23,244,2666,76049bd1f2f8f6f8ae3672149079345052ff63823c0b636d194c0697bdafefcd,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-008.txt,"CAB, change, deployment, operations"
OPS-CHG-009,Change Control Standard,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-04-07,2027-04-07,247,2684,5f97304e27b4da8587303c222c3ba278e8ca2015a93a23a8ffc08a154808f2a4,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-009.txt,"CAB, change, deployment, operations"
OPS-CHG-010,Change Approval Policy,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-03-17,2027-03-17,245,2679,b58d5cc99d478e1005321375edaea5436b72b7ebcbf2c9094f6e3eacdf24100d,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-010.txt,"CAB, change, deployment, operations"
OPS-CHG-011,Change Control Standard,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-04-30,2027-04-30,246,2695,6fd6e985e24bac0e2468351873aac851af53fb571ea6472aaedd2019c44c782d,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-011.txt,"CAB, change, deployment, operations"
OPS-CHG-012,Change Control Standard,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-03-17,2027-03-17,244,2685,a81e1e629ac61764fb95b46ce7e0c95231091463e4f1ccf5b15f1642b0a82d0d,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-012.txt,"CAB, change, deployment, operations"
OPS-CHG-013,Change Management Policy,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-02-17,2027-02-17,246,2691,23b8c4465b7f01e8d06a436c5ebff1bcceb3f73aa18cf7ccbd706a1b02045801,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-013.txt,"CAB, change, deployment, operations"
OPS-CHG-014,Enterprise Change Governance,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-01-17,2027-01-17,246,2698,a1c7acd81ed560d54051b65e6a859b2de1eac13c9246c786f64e3424c83744b0,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-014.txt,"CAB, change, deployment, operations"
OPS-CHG-015,Change Approval Policy,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-02-09,2027-02-09,245,2676,d4da28fe287d9f0d10a07b56685e551800e3bccd2dd536c1ebb17f53258bcd53,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-015.txt,"CAB, change, deployment, operations"
OPS-CHG-016,Enterprise Change Governance,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-05-14,2027-05-14,246,2695,15494dc0fc8dee7c5d1babeb2a010eabe169fd91a64f2e6cd4a34adcf4755b1f,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-016.txt,"CAB, change, deployment, operations"
OPS-CHG-017,Infrastructure Change Procedure,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-01-28,2027-01-28,245,2664,3663e5a40cebaf6201499a0b53ccfd8011d62c4361cbf5f6c2ae600a9b164ddf,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-017.txt,"CAB, change, deployment, operations"
OPS-CHG-018,Change Approval Policy,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-05-06,2027-05-06,245,2658,2ede4217c4efd96b7aed6f61e46fdb0f3ffadb5eb959880109b6f723cb54bc8a,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-018.txt,"CAB, change, deployment, operations"
OPS-CHG-019,Change Management Policy,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-01-19,2027-01-19,246,2687,ac7cb7aea89ef9ec8dec845870868b4608f2d9ceaa3ac19acb3d4937e741f0c1,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-019.txt,"CAB, change, deployment, operations"
OPS-CHG-020,Enterprise Change Governance,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-05-23,2027-05-23,245,2679,282f1e7e6172a27419fa96e5c16718e9e3290221079991d908d2985a18be8d27,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-020.txt,"CAB, change, deployment, operations"
OPS-CHG-021,Enterprise Change Governance,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-01-11,2027-01-11,246,2695,04f9d674755d5ed02c071558c04d12572559210d8f625d90480f8f2c24123b9a,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-021.txt,"CAB, change, deployment, operations"
OPS-CHG-022,Change Approval Policy,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-03-01,2027-03-01,245,2676,efa807def39fdc249ee6485ad8d2fa168799b4e5050a670b81d509de459cb3ce,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-022.txt,"CAB, change, deployment, operations"
OPS-CHG-023,Operational Change Policy,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-06-10,2027-06-10,246,2694,09a792b2524f84cd392fd2679daa00a9ab71f772afcea316369ed799cffa01a5,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-023.txt,"CAB, change, deployment, operations"
OPS-CHG-024,Enterprise Change Governance,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-04-28,2027-04-28,246,2686,20f4d24f74d9fb0a6c015b8c43c4a2a7a0ce5aa3f8b0d5a196d5986d64ed691d,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-024.txt,"CAB, change, deployment, operations"
OPS-CHG-025,Enterprise Change Governance,Operations,Change_Management,Operational Change,Internal,High,Change Advisory Board,2026-03-28,2027-03-28,246,2677,c7dc7e047ab92e2b5eb717eefad310ba8e9c57755b7b145a45c8ca7163c7d550,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Change_Management\OPS-CHG-025.txt,"CAB, change, deployment, operations"
OPS-DR-001,Recovery Planning Policy,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-04-07,2027-04-07,255,2771,4b8a44ca3180ec68d640b53592475fa68d771bfe428310eca64630ff65088202,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-001.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-002,Disaster Recovery Policy,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-05-31,2027-05-31,257,2805,d6810794bd31294972f2297df3646e704b0edc436fb6703093fbe15ffdb48db8,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-002.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-003,Technology Recovery Policy,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-06-23,2027-06-23,251,2728,9709260e4bdcde47bb2e2e79ad0745750fc108b233b5fc1c3caf1ad78eeff7e3,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-003.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-004,Disaster Recovery Policy,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-05-18,2027-05-18,255,2799,c4a893e8643219d66bc92163ebabad8ed8464083a149e27c84ecbd00f6c16401,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-004.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-005,Recovery Planning Policy,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-01-20,2027-01-20,252,2744,ac362ce4ec9ea3728f2888acef6f9f885666c9d39b6bd2f99ff3c5e837166366,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-005.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-006,Infrastructure Recovery Policy,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-03-10,2027-03-10,252,2746,6a915909234ff1c71d4d6b93704d85b2c8880fcaa44cc0baf1c628d529e7fbcc,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-006.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-007,Infrastructure Recovery Policy,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-02-22,2027-02-22,252,2741,d345b0b997cbf19051ee9b702821e635db1ae364c9ec771a9f0f92b79d67b69c,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-007.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-008,Disaster Recovery Policy,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-01-31,2027-01-31,254,2745,ed2ef6ff8f7464d9943ec4111bc67bf7462b0192d33298a4d43d6f7a25ab59c5,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-008.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-009,Recovery Planning Policy,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-04-06,2027-04-06,254,2781,eaa8d2deaa8c1391662735235987e95db1053b22569066f18fcee8a83447f8f4,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-009.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-010,Recovery Operations Standard,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-05-11,2027-05-11,255,2766,fadcb6fb3fec70b77712414bbd102153dbb0790c616313e7cfde3434d49c7675,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-010.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-011,Disaster Recovery Framework,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-04-19,2027-04-19,254,2753,edae2d44b835ed4a0c1d548f9f817bdaf4fb26b61013a702688c76e305ea0bc2,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-011.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-012,Disaster Recovery Policy,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-04-28,2027-04-28,254,2743,c469b0d3e2fb09da0edf6f8a4281b4b2aa98f78687fbc300fcfecff1c7e5b47c,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-012.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-013,Infrastructure Recovery Policy,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-06-22,2027-06-22,254,2747,73e583f20e57d243d12901c90a59bd805384f63b8830fdc65afa5ff2e1575038,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-013.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-014,Infrastructure Recovery Policy,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-03-08,2027-03-08,255,2797,e7f26b7830f3b50838eb4a428cc2fa09db324667a817f4151fbd6a1744100d4a,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-014.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-015,Recovery Operations Standard,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-03-29,2027-03-29,254,2769,901e21ecc93645ff999e45d138e4b610edf056875f128ec1d10f500fd58a7b78,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-015.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-016,Disaster Recovery Framework,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-04-04,2027-04-04,251,2730,0852868c3b6598b1515e1d376b7b486550311d2c986759e7cd635b32e09b7d39,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-016.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-017,Infrastructure Recovery Policy,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-06-25,2027-06-25,255,2759,4ae69e2e57aecaadcb0d48bf8853b243ded9eda747136e44753bfacd62dbc246,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-017.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-018,Infrastructure Recovery Policy,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-04-08,2027-04-08,251,2757,1af520f4c725952146dc045772a00ba5cad54b1890414b1560134f96e2fa35fa,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-018.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-019,Disaster Recovery Framework,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-04-18,2027-04-18,257,2802,6952697a6582159c741a3e1c90ebcb9f09b76a842f49708c9816afaf09486755,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-019.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-020,Recovery Operations Standard,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-03-18,2027-03-18,254,2752,0df46217f0592b9f55ebf1af67d103c90da9a02d04b7acd3393453fae910f98f,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-020.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-021,Infrastructure Recovery Policy,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-01-16,2027-01-16,254,2769,c083e4f41998511ab1c4407de496380c28830f8bfc43597b6c577d177a255829,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-021.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-022,Recovery Operations Standard,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-04-03,2027-04-03,254,2768,994b184af29bfe0d7862b09fe34e60203b4e59ac595ecf43ca8eaffbb12d5282,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-022.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-023,Recovery Operations Standard,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-02-01,2027-02-01,252,2731,d918e3f203875b431aa99ca1c615fa58cd773c8e6bf1cefce97367fa53299000,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-023.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-024,Recovery Operations Standard,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-02-14,2027-02-14,255,2772,d048ffab1cc7885431deb073cfabbb9a4cea39d861725f0688e40fa702174e26,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-024.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-DR-025,Recovery Planning Policy,Operations,Disaster_Recovery,Disaster Recovery,Internal,Critical,Infrastructure Recovery Team,2026-04-08,2027-04-08,258,2782,3ca2735601f652a9a88f3eacc6f188cf7f74ed95a514158e6e669ad8cff51b95,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Disaster_Recovery\OPS-DR-025.txt,"RPO, RTO, backup, business resilience, continuity, disaster recovery, operations, recovery"
OPS-RMT-001,Telework Governance Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-03-28,2027-03-28,247,2663,37ad5a656f9d78d4200da406b540edbc73463c79e82a941e2647a34040338728,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-001.txt,"hybrid, remote, telework, work from home"
OPS-RMT-002,Remote Workforce Security Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-02-28,2027-02-28,251,2675,00f8e15a8f475826fa4a34a9b161e0f68442329df349be5055cb413252e08428,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-002.txt,"hybrid, remote, telework, work from home"
OPS-RMT-003,Remote Workforce Security Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-04-24,2027-04-24,249,2681,ef9ceb96380f1e2e9275bcdbd2da99b3288ba9b5e402ca2d123f788557dc9188,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-003.txt,"hybrid, remote, telework, work from home"
OPS-RMT-004,Work From Home Standard,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-02-02,2027-02-02,249,2668,699428da63c515ad7ad0f5372782be35838fe4d83504c7fe2f1c3a779f7d4832,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-004.txt,"hybrid, remote, telework, work from home"
OPS-RMT-005,Remote Work Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-04-12,2027-04-12,248,2668,19ae1ef67d4efb87a12bc35d1032c492e8b18a7e74b89a1d23bddcc33cd57c98,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-005.txt,"hybrid, remote, telework, work from home"
